A,AB,B,O,dept_code,dept_name,pdept_code,trans_dt,dow,day,month,year,week,hol_dur,hol_lower,hol_upper,TOTAL
6.0,0.0,0.0,4.0,4103,tbd,4103,2015-03-21,5,21,3,2015,12,,,,10.0
0.0,0.0,0.0,4.0,4103,tbd,4103,2015-03-22,6,22,3,2015,12,,,,4.0
4.0,0.0,2.0,0.0,4103,tbd,4103,2015-03-23,0,23,3,2015,13,,,,6.0
8.0,0.0,6.0,4.0,4103,tbd,4103,2015-03-24,1,24,3,2015,13,,,,18.0
4.0,4.0,4.0,9.0,4103,tbd,4103,2015-03-25,2,25,3,2015,13,,,,21.0
4.0,2.0,0.0,2.0,4103,tbd,4103,2015-03-26,3,26,3,2015,13,,,,8.0
0.0,0.0,2.0,10.0,4103,tbd,4103,2015-03-27,4,27,3,2015,13,,,,12.0
2.0,2.0,0.0,4.0,4103,tbd,4103,2015-03-28,5,28,3,2015,13,,,,8.0
0.0,3.5,4.0,4.0,4103,tbd,4103,2015-03-29,6,29,3,2015,13,,,,11.5
0.0,2.0,12.0,6.0,4103,tbd,4103,2015-03-30,0,30,3,2015,14,,,,20.0
6.0,0.0,3.0,6.0,4103,tbd,4103,2015-03-31,1,31,3,2015,14,,,,15.0
4.0,2.0,2.0,4.0,4103,tbd,4103,2015-04-01,2,1,4,2015,14,,,,12.0
10.0,0.0,2.0,6.0,4103,tbd,4103,2015-04-02,3,2,4,2015,14,,,,18.0
0.0,0.0,2.0,4.5,4103,tbd,4103,2015-04-03,4,3,4,2015,14,,,,6.5
6.0,0.0,0.0,5.0,4103,tbd,4103,2015-04-04,5,4,4,2015,14,3.0,-1.0,1.0,11.0
5.0,2.0,9.0,2.0,4103,tbd,4103,2015-04-05,6,5,4,2015,14,3.0,-1.0,1.0,18.0
6.0,0.0,0.0,12.0,4103,tbd,4103,2015-04-06,0,6,4,2015,15,3.0,-1.0,1.0,18.0
3.0,0.0,4.0,8.0,4103,tbd,4103,2015-04-07,1,7,4,2015,15,,,,15.0
0.0,0.0,4.0,4.0,4103,tbd,4103,2015-04-08,2,8,4,2015,15,,,,8.0
0.0,0.0,4.0,18.0,4103,tbd,4103,2015-04-09,3,9,4,2015,15,,,,22.0
5.0,0.0,4.0,4.0,4103,tbd,4103,2015-04-10,4,10,4,2015,15,,,,13.0
7.0,4.0,4.0,6.0,4103,tbd,4103,2015-04-11,5,11,4,2015,15,,,,21.0
6.0,0.0,4.0,6.0,4103,tbd,4103,2015-04-12,6,12,4,2015,15,,,,16.0
0.0,0.0,6.0,2.0,4103,tbd,4103,2015-04-13,0,13,4,2015,16,,,,8.0
0.0,4.0,7.0,4.0,4103,tbd,4103,2015-04-14,1,14,4,2015,16,,,,15.0
2.0,6.0,6.0,9.0,4103,tbd,4103,2015-04-15,2,15,4,2015,16,,,,23.0
0.0,2.0,4.0,2.0,4103,tbd,4103,2015-04-16,3,16,4,2015,16,,,,8.0
0.0,0.0,6.0,6.0,4103,tbd,4103,2015-04-17,4,17,4,2015,16,,,,12.0
8.0,0.0,14.5,2.0,4103,tbd,4103,2015-04-18,5,18,4,2015,16,,,,24.5
0.0,0.0,4.0,2.0,4103,tbd,4103,2015-04-19,6,19,4,2015,16,,,,6.0
4.0,0.0,0.0,2.0,4103,tbd,4103,2015-04-20,0,20,4,2015,17,,,,6.0
0.0,4.0,4.0,0.0,4103,tbd,4103,2015-04-21,1,21,4,2015,17,,,,8.0
4.0,8.0,8.0,4.0,4103,tbd,4103,2015-04-22,2,22,4,2015,17,,,,24.0
2.0,0.0,10.0,9.5,4103,tbd,4103,2015-04-23,3,23,4,2015,17,,,,21.5
2.0,10.0,8.0,4.0,4103,tbd,4103,2015-04-24,4,24,4,2015,17,,,,24.0
0.0,2.0,18.0,4.0,4103,tbd,4103,2015-04-25,5,25,4,2015,17,,,,24.0
2.0,0.0,6.0,3.0,4103,tbd,4103,2015-04-26,6,26,4,2015,17,,,,11.0
0.0,0.0,21.0,4.0,4103,tbd,4103,2015-04-27,0,27,4,2015,18,,,,25.0
4.0,8.0,3.0,6.0,4103,tbd,4103,2015-04-28,1,28,4,2015,18,,,,21.0
6.0,7.0,4.0,8.0,4103,tbd,4103,2015-04-29,2,29,4,2015,18,,,,25.0
12.0,2.0,0.0,8.0,4103,tbd,4103,2015-04-30,3,30,4,2015,18,,,,22.0
8.0,7.0,0.0,4.0,4103,tbd,4103,2015-05-01,4,1,5,2015,18,3.0,-1.0,1.0,19.0
6.0,4.0,0.0,6.0,4103,tbd,4103,2015-05-02,5,2,5,2015,18,3.0,-1.0,1.0,16.0
2.0,0.0,0.0,12.0,4103,tbd,4103,2015-05-03,6,3,5,2015,18,3.0,-1.0,1.0,14.0
0.0,2.0,0.0,6.0,4103,tbd,4103,2015-05-04,0,4,5,2015,19,,,,8.0
2.0,0.0,6.0,8.0,4103,tbd,4103,2015-05-05,1,5,5,2015,19,,,,16.0
4.0,0.0,8.0,0.0,4103,tbd,4103,2015-05-06,2,6,5,2015,19,,,,12.0
0.0,0.0,0.0,2.0,4103,tbd,4103,2015-05-07,3,7,5,2015,19,,,,2.0
0.0,0.0,8.0,4.0,4103,tbd,4103,2015-05-08,4,8,5,2015,19,,,,12.0
8.0,2.0,7.0,2.0,4103,tbd,4103,2015-05-09,5,9,5,2015,19,,,,19.0
0.0,0.0,4.0,4.0,4103,tbd,4103,2015-05-10,6,10,5,2015,19,,,,8.0
0.0,0.0,0.0,6.0,4103,tbd,4103,2015-05-11,0,11,5,2015,20,,,,6.0
4.0,4.0,2.0,4.0,4103,tbd,4103,2015-05-12,1,12,5,2015,20,,,,14.0
8.0,2.0,0.0,8.0,4103,tbd,4103,2015-05-13,2,13,5,2015,20,,,,18.0
0.0,2.0,4.0,2.0,4103,tbd,4103,2015-05-14,3,14,5,2015,20,,,,8.0
14.0,2.0,2.0,16.0,4103,tbd,4103,2015-05-15,4,15,5,2015,20,,,,34.0
2.0,2.0,8.0,4.0,4103,tbd,4103,2015-05-16,5,16,5,2015,20,,,,16.0
6.0,2.0,0.0,0.0,4103,tbd,4103,2015-05-17,6,17,5,2015,20,,,,8.0
4.0,0.0,0.0,2.0,4103,tbd,4103,2015-05-18,0,18,5,2015,21,,,,6.0
6.0,0.0,5.0,3.0,4103,tbd,4103,2015-05-19,1,19,5,2015,21,,,,14.0
0.0,0.0,0.0,6.0,4103,tbd,4103,2015-05-20,2,20,5,2015,21,,,,6.0
0.0,0.0,6.5,0.0,4103,tbd,4103,2015-05-21,3,21,5,2015,21,,,,6.5
6.0,0.0,2.0,0.0,4103,tbd,4103,2015-05-22,4,22,5,2015,21,,,,8.0
12.0,0.0,0.0,2.0,4103,tbd,4103,2015-05-23,5,23,5,2015,21,,,,14.0
6.0,0.0,0.0,8.0,4103,tbd,4103,2015-05-24,6,24,5,2015,21,,,,14.0
0.0,0.0,2.0,16.0,4103,tbd,4103,2015-05-25,0,25,5,2015,22,,,,18.0
4.0,0.0,0.0,7.5,4103,tbd,4103,2015-05-26,1,26,5,2015,22,,,,11.5
0.0,4.0,3.0,3.5,4103,tbd,4103,2015-05-27,2,27,5,2015,22,,,,10.5
0.0,0.0,2.0,7.5,4103,tbd,4103,2015-05-28,3,28,5,2015,22,,,,9.5
0.0,17.0,0.0,0.0,4103,tbd,4103,2015-05-29,4,29,5,2015,22,,,,17.0
0.0,0.0,10.0,2.0,4103,tbd,4103,2015-05-31,6,31,5,2015,22,,,,12.0
2.0,0.0,0.0,2.0,4103,tbd,4103,2015-06-01,0,1,6,2015,23,,,,4.0
2.0,0.0,4.0,2.0,4103,tbd,4103,2015-06-02,1,2,6,2015,23,,,,8.0
4.0,0.0,0.0,5.5,4103,tbd,4103,2015-06-03,2,3,6,2015,23,,,,9.5
2.0,6.0,0.0,9.5,4103,tbd,4103,2015-06-04,3,4,6,2015,23,,,,17.5
4.0,0.0,4.0,0.0,4103,tbd,4103,2015-06-05,4,5,6,2015,23,,,,8.0
14.0,0.0,0.0,4.0,4103,tbd,4103,2015-06-06,5,6,6,2015,23,,,,18.0
9.0,2.0,0.0,2.0,4103,tbd,4103,2015-06-07,6,7,6,2015,23,,,,13.0
6.0,0.0,3.5,0.0,4103,tbd,4103,2015-06-08,0,8,6,2015,24,,,,9.5
5.0,0.0,10.0,0.0,4103,tbd,4103,2015-06-09,1,9,6,2015,24,,,,15.0
2.0,0.0,4.0,2.0,4103,tbd,4103,2015-06-10,2,10,6,2015,24,,,,8.0
2.0,0.0,6.0,0.0,4103,tbd,4103,2015-06-11,3,11,6,2015,24,,,,8.0
0.0,0.0,0.0,8.0,4103,tbd,4103,2015-06-12,4,12,6,2015,24,,,,8.0
4.0,0.0,0.0,10.0,4103,tbd,4103,2015-06-13,5,13,6,2015,24,,,,14.0
5.5,0.0,0.0,2.0,4103,tbd,4103,2015-06-14,6,14,6,2015,24,,,,7.5
8.0,0.0,6.0,2.0,4103,tbd,4103,2015-06-15,0,15,6,2015,25,,,,16.0
2.0,4.0,6.0,1.5,4103,tbd,4103,2015-06-16,1,16,6,2015,25,,,,13.5
3.0,3.0,2.0,10.0,4103,tbd,4103,2015-06-17,2,17,6,2015,25,,,,18.0
0.0,0.0,10.0,5.0,4103,tbd,4103,2015-06-18,3,18,6,2015,25,,,,15.0
2.0,0.0,4.0,0.0,4103,tbd,4103,2015-06-19,4,19,6,2015,25,,,,6.0
1.0,0.0,6.0,0.0,4103,tbd,4103,2015-06-20,5,20,6,2015,25,3.0,-1.0,1.0,7.0
8.0,0.0,6.0,0.0,4103,tbd,4103,2015-06-21,6,21,6,2015,25,3.0,-1.0,1.0,14.0
0.0,0.0,6.0,0.0,4103,tbd,4103,2015-06-22,0,22,6,2015,26,3.0,-1.0,1.0,6.0
0.0,0.0,3.0,0.0,4103,tbd,4103,2015-06-23,1,23,6,2015,26,,,,3.0
4.0,4.0,10.0,0.0,4103,tbd,4103,2015-06-24,2,24,6,2015,26,,,,18.0
0.0,0.0,2.0,0.0,4103,tbd,4103,2015-06-25,3,25,6,2015,26,,,,2.0
4.0,2.0,4.0,8.0,4103,tbd,4103,2015-06-26,4,26,6,2015,26,,,,18.0
0.0,8.0,2.0,8.0,4103,tbd,4103,2015-06-27,5,27,6,2015,26,,,,18.0
0.0,2.0,2.0,0.0,4103,tbd,4103,2015-06-28,6,28,6,2015,26,,,,4.0
2.0,0.0,4.0,0.0,4103,tbd,4103,2015-06-29,0,29,6,2015,27,,,,6.0
2.0,2.0,10.0,0.0,4103,tbd,4103,2015-06-30,1,30,6,2015,27,,,,14.0
10.0,0.0,4.0,10.0,4103,tbd,4103,2015-07-01,2,1,7,2015,27,,,,24.0
4.0,2.0,10.0,2.0,4103,tbd,4103,2015-07-02,3,2,7,2015,27,,,,18.0
0.0,0.0,0.0,8.0,4103,tbd,4103,2015-07-03,4,3,7,2015,27,,,,8.0
4.0,4.0,8.0,12.0,4103,tbd,4103,2015-07-04,5,4,7,2015,27,,,,28.0
6.0,0.0,8.0,4.0,4103,tbd,4103,2015-07-05,6,5,7,2015,27,,,,18.0
16.0,0.0,2.0,2.0,4103,tbd,4103,2015-07-06,0,6,7,2015,28,,,,20.0
4.0,0.0,4.0,8.0,4103,tbd,4103,2015-07-07,1,7,7,2015,28,,,,16.0
8.0,4.0,0.0,10.0,4103,tbd,4103,2015-07-08,2,8,7,2015,28,,,,22.0
0.0,0.0,16.0,2.0,4103,tbd,4103,2015-07-09,3,9,7,2015,28,,,,18.0
2.0,6.0,0.0,2.0,4103,tbd,4103,2015-07-10,4,10,7,2015,28,,,,10.0
2.0,2.0,8.0,2.0,4103,tbd,4103,2015-07-11,5,11,7,2015,28,,,,14.0
6.0,0.0,2.0,0.0,4103,tbd,4103,2015-07-12,6,12,7,2015,28,,,,8.0
4.0,4.0,12.0,0.0,4103,tbd,4103,2015-07-13,0,13,7,2015,29,,,,20.0
2.0,12.0,17.5,8.0,4103,tbd,4103,2015-07-14,1,14,7,2015,29,,,,39.5
2.0,4.0,6.0,2.0,4103,tbd,4103,2015-07-15,2,15,7,2015,29,,,,14.0
6.0,2.0,6.0,2.0,4103,tbd,4103,2015-07-16,3,16,7,2015,29,,,,16.0
0.0,0.0,8.0,0.0,4103,tbd,4103,2015-07-17,4,17,7,2015,29,,,,8.0
5.5,12.0,18.0,2.0,4103,tbd,4103,2015-07-18,5,18,7,2015,29,,,,37.5
3.5,0.0,6.0,4.0,4103,tbd,4103,2015-07-19,6,19,7,2015,29,,,,13.5
8.0,0.0,4.0,18.0,4103,tbd,4103,2015-07-20,0,20,7,2015,30,,,,30.0
8.0,0.0,0.0,8.0,4103,tbd,4103,2015-07-21,1,21,7,2015,30,,,,16.0
0.0,2.0,10.0,8.0,4103,tbd,4103,2015-07-22,2,22,7,2015,30,,,,20.0
12.0,0.0,16.0,6.0,4103,tbd,4103,2015-07-23,3,23,7,2015,30,,,,34.0
8.0,0.0,8.0,12.0,4103,tbd,4103,2015-07-24,4,24,7,2015,30,,,,28.0
0.0,8.0,5.0,10.0,4103,tbd,4103,2015-07-25,5,25,7,2015,30,,,,23.0
0.0,0.0,8.0,2.0,4103,tbd,4103,2015-07-26,6,26,7,2015,30,,,,10.0
8.5,2.0,10.0,2.0,4103,tbd,4103,2015-07-27,0,27,7,2015,31,,,,22.5
2.0,0.0,10.0,4.0,4103,tbd,4103,2015-07-28,1,28,7,2015,31,,,,16.0
7.5,6.0,0.0,12.0,4103,tbd,4103,2015-07-29,2,29,7,2015,31,,,,25.5
2.0,0.0,0.0,2.0,4103,tbd,4103,2015-07-30,3,30,7,2015,31,,,,4.0
10.0,2.0,0.0,6.0,4103,tbd,4103,2015-07-31,4,31,7,2015,31,,,,18.0
2.0,4.0,4.0,4.0,4103,tbd,4103,2015-08-01,5,1,8,2015,31,,,,14.0
0.0,0.0,2.0,7.0,4103,tbd,4103,2015-08-02,6,2,8,2015,31,,,,9.0
2.0,0.0,6.0,4.0,4103,tbd,4103,2015-08-03,0,3,8,2015,32,,,,12.0
0.0,0.0,0.0,20.0,4103,tbd,4103,2015-08-04,1,4,8,2015,32,,,,20.0
2.0,4.0,8.0,12.0,4103,tbd,4103,2015-08-05,2,5,8,2015,32,,,,26.0
6.0,0.0,2.0,4.0,4103,tbd,4103,2015-08-06,3,6,8,2015,32,,,,12.0
4.0,0.0,2.0,6.0,4103,tbd,4103,2015-08-07,4,7,8,2015,32,,,,12.0
2.0,4.0,7.0,10.0,4103,tbd,4103,2015-08-08,5,8,8,2015,32,,,,23.0
0.0,0.0,3.0,0.0,4103,tbd,4103,2015-08-09,6,9,8,2015,32,,,,3.0
0.0,4.0,8.0,0.0,4103,tbd,4103,2015-08-10,0,10,8,2015,33,,,,12.0
2.0,2.0,8.0,6.0,4103,tbd,4103,2015-08-11,1,11,8,2015,33,,,,18.0
2.0,0.0,15.5,4.0,4103,tbd,4103,2015-08-12,2,12,8,2015,33,,,,21.5
2.0,4.0,17.5,0.0,4103,tbd,4103,2015-08-13,3,13,8,2015,33,,,,23.5
0.0,0.0,6.0,15.0,4103,tbd,4103,2015-08-14,4,14,8,2015,33,,,,21.0
0.0,2.0,2.0,8.0,4103,tbd,4103,2015-08-15,5,15,8,2015,33,,,,12.0
5.5,0.0,10.0,2.0,4103,tbd,4103,2015-08-16,6,16,8,2015,33,,,,17.5
0.0,0.0,9.5,0.0,4103,tbd,4103,2015-08-17,0,17,8,2015,34,,,,9.5
4.0,0.0,4.0,5.5,4103,tbd,4103,2015-08-18,1,18,8,2015,34,,,,13.5
0.0,0.0,8.0,9.5,4103,tbd,4103,2015-08-19,2,19,8,2015,34,,,,17.5
2.0,0.0,8.0,8.0,4103,tbd,4103,2015-08-20,3,20,8,2015,34,,,,18.0
2.0,0.0,6.0,4.0,4103,tbd,4103,2015-08-21,4,21,8,2015,34,,,,12.0
2.0,4.0,2.0,10.0,4103,tbd,4103,2015-08-22,5,22,8,2015,34,,,,18.0
2.0,0.0,8.0,0.0,4103,tbd,4103,2015-08-23,6,23,8,2015,34,,,,10.0
0.0,0.0,10.0,2.0,4103,tbd,4103,2015-08-24,0,24,8,2015,35,,,,12.0
2.0,10.0,14.0,0.0,4103,tbd,4103,2015-08-25,1,25,8,2015,35,,,,26.0
2.0,2.0,8.0,2.0,4103,tbd,4103,2015-08-26,2,26,8,2015,35,,,,14.0
4.0,0.0,8.0,2.0,4103,tbd,4103,2015-08-27,3,27,8,2015,35,,,,14.0
0.0,10.0,6.0,8.0,4103,tbd,4103,2015-08-28,4,28,8,2015,35,,,,24.0
0.0,2.0,8.0,0.0,4103,tbd,4103,2015-08-29,5,29,8,2015,35,,,,10.0
0.0,2.0,4.0,0.0,4103,tbd,4103,2015-08-30,6,30,8,2015,35,,,,6.0
0.0,6.0,2.0,0.0,4103,tbd,4103,2015-08-31,0,31,8,2015,36,,,,8.0
2.0,6.0,4.0,4.0,4103,tbd,4103,2015-09-01,1,1,9,2015,36,,,,16.0
6.0,10.0,4.0,2.0,4103,tbd,4103,2015-09-02,2,2,9,2015,36,,,,22.0
4.0,2.0,6.0,6.0,4103,tbd,4103,2015-09-03,3,3,9,2015,36,3.0,-1.0,1.0,18.0
2.0,4.0,0.0,6.0,4103,tbd,4103,2015-09-04,4,4,9,2015,36,3.0,-1.0,1.0,12.0
4.0,0.0,0.0,0.0,4103,tbd,4103,2015-09-05,5,5,9,2015,36,3.0,-1.0,1.0,4.0
8.0,0.0,8.0,2.0,4103,tbd,4103,2015-09-06,6,6,9,2015,36,,,,18.0
4.0,6.0,0.0,10.0,4103,tbd,4103,2015-09-07,0,7,9,2015,37,,,,20.0
0.0,10.0,4.0,10.0,4103,tbd,4103,2015-09-08,1,8,9,2015,37,,,,24.0
0.0,0.0,6.0,0.0,4103,tbd,4103,2015-09-09,2,9,9,2015,37,,,,6.0
2.0,4.0,10.0,2.0,4103,tbd,4103,2015-09-10,3,10,9,2015,37,,,,18.0
8.0,3.5,8.0,4.0,4103,tbd,4103,2015-09-11,4,11,9,2015,37,,,,23.5
4.0,0.0,6.0,6.0,4103,tbd,4103,2015-09-12,5,12,9,2015,37,,,,16.0
12.0,0.0,0.0,4.0,4103,tbd,4103,2015-09-13,6,13,9,2015,37,,,,16.0
0.0,2.0,14.0,1.5,4103,tbd,4103,2015-09-14,0,14,9,2015,38,,,,17.5
4.0,4.0,10.0,2.0,4103,tbd,4103,2015-09-15,1,15,9,2015,38,,,,20.0
4.0,6.0,6.0,16.0,4103,tbd,4103,2015-09-16,2,16,9,2015,38,,,,32.0
0.0,0.0,8.0,4.0,4103,tbd,4103,2015-09-17,3,17,9,2015,38,,,,12.0
8.0,4.0,10.0,8.0,4103,tbd,4103,2015-09-18,4,18,9,2015,38,,,,30.0
0.0,0.0,22.0,0.0,4103,tbd,4103,2015-09-19,5,19,9,2015,38,,,,22.0
8.0,0.0,2.0,0.0,4103,tbd,4103,2015-09-20,6,20,9,2015,38,,,,10.0
2.0,0.0,8.0,0.0,4103,tbd,4103,2015-09-21,0,21,9,2015,39,,,,10.0
0.0,2.0,6.0,11.5,4103,tbd,4103,2015-09-22,1,22,9,2015,39,,,,19.5
2.0,6.0,0.0,2.0,4103,tbd,4103,2015-09-23,2,23,9,2015,39,,,,10.0
6.0,2.0,2.0,6.0,4103,tbd,4103,2015-09-24,3,24,9,2015,39,,,,16.0
9.5,2.0,8.0,6.0,4103,tbd,4103,2015-09-25,4,25,9,2015,39,,,,25.5
7.5,0.0,10.0,2.0,4103,tbd,4103,2015-09-26,5,26,9,2015,39,3.0,-1.0,1.0,19.5
3.5,0.0,12.0,2.0,4103,tbd,4103,2015-09-27,6,27,9,2015,39,3.0,-1.0,1.0,17.5
8.0,0.0,14.0,2.0,4103,tbd,4103,2015-09-28,0,28,9,2015,40,,,,24.0
8.0,2.0,2.0,6.0,4103,tbd,4103,2015-09-29,1,29,9,2015,40,,,,18.0
6.5,10.0,6.0,0.0,4103,tbd,4103,2015-09-30,2,30,9,2015,40,,,,22.5
9.0,3.5,6.0,1.5,4103,tbd,4103,2015-10-01,3,1,10,2015,40,7.0,-2.0,2.0,20.0
11.0,0.0,2.0,1.5,4103,tbd,4103,2015-10-02,4,2,10,2015,40,7.0,-2.0,2.0,14.5
5.5,2.0,2.0,2.0,4103,tbd,4103,2015-10-03,5,3,10,2015,40,7.0,-2.0,2.0,11.5
14.0,0.0,0.0,2.0,4103,tbd,4103,2015-10-04,6,4,10,2015,40,7.0,-2.0,2.0,16.0
6.0,0.0,6.0,4.0,4103,tbd,4103,2015-10-05,0,5,10,2015,41,7.0,-2.0,2.0,16.0
0.0,0.0,0.0,4.0,4103,tbd,4103,2015-10-06,1,6,10,2015,41,7.0,-2.0,2.0,4.0
0.0,0.0,6.0,4.0,4103,tbd,4103,2015-10-07,2,7,10,2015,41,7.0,-2.0,2.0,10.0
4.0,0.0,11.0,0.0,4103,tbd,4103,2015-10-08,3,8,10,2015,41,,,,15.0
2.0,0.0,4.0,0.0,4103,tbd,4103,2015-10-09,4,9,10,2015,41,,,,6.0
4.0,0.0,6.0,8.0,4103,tbd,4103,2015-10-10,5,10,10,2015,41,,,,18.0
0.0,2.0,7.5,6.0,4103,tbd,4103,2015-10-11,6,11,10,2015,41,,,,15.5
2.0,2.0,12.0,8.0,4103,tbd,4103,2015-10-12,0,12,10,2015,42,,,,24.0
0.0,0.0,2.0,8.0,4103,tbd,4103,2015-10-13,1,13,10,2015,42,,,,10.0
12.0,2.0,0.0,4.0,4103,tbd,4103,2015-10-14,2,14,10,2015,42,,,,18.0
4.0,0.0,2.0,14.0,4103,tbd,4103,2015-10-15,3,15,10,2015,42,,,,20.0
4.0,2.0,0.0,8.0,4103,tbd,4103,2015-10-16,4,16,10,2015,42,,,,14.0
0.0,2.0,4.0,5.5,4103,tbd,4103,2015-10-17,5,17,10,2015,42,,,,11.5
0.0,0.0,6.0,7.0,4103,tbd,4103,2015-10-18,6,18,10,2015,42,,,,13.0
2.0,0.0,12.0,14.0,4103,tbd,4103,2015-10-19,0,19,10,2015,43,,,,28.0
0.0,0.0,2.0,8.0,4103,tbd,4103,2015-10-20,1,20,10,2015,43,,,,10.0
0.0,4.0,2.0,16.0,4103,tbd,4103,2015-10-21,2,21,10,2015,43,,,,22.0
2.0,8.0,2.0,13.0,4103,tbd,4103,2015-10-22,3,22,10,2015,43,,,,25.0
0.0,0.0,4.0,19.0,4103,tbd,4103,2015-10-23,4,23,10,2015,43,,,,23.0
0.0,4.0,14.0,6.0,4103,tbd,4103,2015-10-24,5,24,10,2015,43,,,,24.0
2.0,12.0,8.0,4.0,4103,tbd,4103,2015-10-25,6,25,10,2015,43,,,,26.0
0.0,10.0,4.0,0.0,4103,tbd,4103,2015-10-26,0,26,10,2015,44,,,,14.0
4.0,4.0,2.0,0.0,4103,tbd,4103,2015-10-27,1,27,10,2015,44,,,,10.0
0.0,2.0,2.0,14.0,4103,tbd,4103,2015-10-28,2,28,10,2015,44,,,,18.0
4.0,4.0,12.0,4.0,4103,tbd,4103,2015-10-29,3,29,10,2015,44,,,,24.0
2.0,0.0,0.0,9.5,4103,tbd,4103,2015-10-30,4,30,10,2015,44,,,,11.5
4.0,0.0,4.0,7.0,4103,tbd,4103,2015-10-31,5,31,10,2015,44,,,,15.0
0.0,0.0,0.0,3.0,4103,tbd,4103,2015-11-01,6,1,11,2015,44,,,,3.0
2.0,0.0,9.0,6.0,4103,tbd,4103,2015-11-02,0,2,11,2015,45,,,,17.0
6.0,0.0,0.0,6.0,4103,tbd,4103,2015-11-03,1,3,11,2015,45,,,,12.0
2.0,4.0,4.0,2.0,4103,tbd,4103,2015-11-04,2,4,11,2015,45,,,,12.0
2.0,0.0,8.0,0.0,4103,tbd,4103,2015-11-05,3,5,11,2015,45,,,,10.0
4.5,0.0,0.0,6.0,4103,tbd,4103,2015-11-06,4,6,11,2015,45,,,,10.5
4.0,4.0,0.0,0.0,4103,tbd,4103,2015-11-07,5,7,11,2015,45,,,,8.0
8.0,2.0,8.0,2.0,4103,tbd,4103,2015-11-08,6,8,11,2015,45,,,,20.0
6.0,10.0,6.0,4.0,4103,tbd,4103,2015-11-09,0,9,11,2015,46,,,,26.0
0.0,0.0,2.0,6.0,4103,tbd,4103,2015-11-10,1,10,11,2015,46,,,,8.0
14.0,0.0,6.0,0.0,4103,tbd,4103,2015-11-11,2,11,11,2015,46,,,,20.0
2.0,2.0,2.0,0.0,4103,tbd,4103,2015-11-12,3,12,11,2015,46,,,,6.0
4.0,0.0,10.0,22.0,4103,tbd,4103,2015-11-13,4,13,11,2015,46,,,,36.0
4.0,2.0,12.0,10.0,4103,tbd,4103,2015-11-14,5,14,11,2015,46,,,,28.0
0.0,0.0,16.0,4.0,4103,tbd,4103,2015-11-15,6,15,11,2015,46,,,,20.0
8.0,0.0,8.0,10.0,4103,tbd,4103,2015-11-16,0,16,11,2015,47,,,,26.0
8.0,2.0,0.0,4.0,4103,tbd,4103,2015-11-17,1,17,11,2015,47,,,,14.0
0.0,4.0,6.0,4.0,4103,tbd,4103,2015-11-18,2,18,11,2015,47,,,,14.0
16.0,0.0,2.0,16.0,4103,tbd,4103,2015-11-19,3,19,11,2015,47,,,,34.0
2.0,0.0,8.0,4.0,4103,tbd,4103,2015-11-20,4,20,11,2015,47,,,,14.0
12.0,0.0,2.0,1.5,4103,tbd,4103,2015-11-21,5,21,11,2015,47,,,,15.5
14.0,0.0,8.0,0.0,4103,tbd,4103,2015-11-22,6,22,11,2015,47,,,,22.0
6.0,0.0,4.0,4.0,4103,tbd,4103,2015-11-23,0,23,11,2015,48,,,,14.0
9.5,0.0,6.0,10.5,4103,tbd,4103,2015-11-24,1,24,11,2015,48,,,,26.0
7.5,2.0,6.0,7.5,4103,tbd,4103,2015-11-25,2,25,11,2015,48,,,,23.0
10.0,0.0,12.0,6.0,4103,tbd,4103,2015-11-26,3,26,11,2015,48,,,,28.0
6.0,2.0,33.0,3.5,4103,tbd,4103,2015-11-27,4,27,11,2015,48,,,,44.5
2.0,0.0,16.0,0.0,4103,tbd,4103,2015-11-28,5,28,11,2015,48,,,,18.0
0.0,0.0,7.0,4.0,4103,tbd,4103,2015-11-29,6,29,11,2015,48,,,,11.0
0.0,0.0,8.0,0.0,4103,tbd,4103,2015-11-30,0,30,11,2015,49,,,,8.0
8.0,2.0,4.0,16.0,4103,tbd,4103,2015-12-01,1,1,12,2015,49,,,,30.0
5.0,0.0,6.0,6.0,4103,tbd,4103,2015-12-02,2,2,12,2015,49,,,,17.0
15.0,4.0,6.0,2.0,4103,tbd,4103,2015-12-03,3,3,12,2015,49,,,,27.0
0.0,6.0,6.0,6.0,4103,tbd,4103,2015-12-04,4,4,12,2015,49,,,,18.0
9.0,0.0,11.0,2.0,4103,tbd,4103,2015-12-05,5,5,12,2015,49,,,,22.0
4.0,0.0,4.0,0.0,4103,tbd,4103,2015-12-06,6,6,12,2015,49,,,,8.0
0.0,0.0,0.0,6.0,4103,tbd,4103,2015-12-07,0,7,12,2015,50,,,,6.0
0.0,0.0,8.0,8.0,4103,tbd,4103,2015-12-08,1,8,12,2015,50,,,,16.0
0.0,4.0,0.0,4.0,4103,tbd,4103,2015-12-09,2,9,12,2015,50,,,,8.0
4.0,4.0,0.0,4.0,4103,tbd,4103,2015-12-10,3,10,12,2015,50,,,,12.0
4.0,10.0,11.5,9.5,4103,tbd,4103,2015-12-11,4,11,12,2015,50,,,,35.0
12.0,2.0,2.0,13.5,4103,tbd,4103,2015-12-12,5,12,12,2015,50,,,,29.5
6.0,0.0,2.0,10.0,4103,tbd,4103,2015-12-13,6,13,12,2015,50,,,,18.0
4.0,4.0,0.0,0.0,4103,tbd,4103,2015-12-14,0,14,12,2015,51,,,,8.0
0.0,0.0,4.0,8.0,4103,tbd,4103,2015-12-15,1,15,12,2015,51,,,,12.0
